highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,total_clicks,days_active,avg_daily_clicks,avg_score,total_score,submission_count,min_score,max_score,withdrew_early
0,9,0,1,120,668.0,73.0,1.8923512747875355,78.85714285714286,1104.0,14.0,26.0,97.0,1
0,0,1,0,30,51.0,5.0,2.6842105263157894,0.0,0.0,0.0,0.0,0.0,1
2,0,0,0,60,4.0,1.0,1.3333333333333333,67.8,339.0,5.0,48.0,100.0,1
0,7,1,0,30,4648.0,187.0,2.8,82.46666666666667,1237.0,15.0,60.0,98.0,1
2,1,1,0,30,1336.0,51.0,4.671328671328672,93.33333333333333,840.0,9.0,75.0,100.0,0
0,8,0,0,60,1016.0,70.0,3.6156583629893237,79.5,318.0,4.0,45.0,97.0,0
0,4,0,0,60,2162.0,88.0,3.378125,52.125,417.0,8.0,0.0,86.0,1
0,4,1,0,60,3270.0,192.0,2.634971796937953,77.1875,1235.0,16.0,46.0,95.0,0
2,2,0,0,120,434.0,43.0,2.2842105263157895,83.6,418.0,5.0,63.0,100.0,0
0,3,0,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2,3,0,0,30,465.0,32.0,4.008620689655173,83.0,581.0,7.0,60.0,100.0,0
0,3,0,0,30,697.0,40.0,4.25,90.5,181.0,2.0,84.0,97.0,1
0,6,1,0,180,4609.0,177.0,3.5673374613003097,91.2,456.0,5.0,85.0,96.0,0
0,3,0,1,60,1876.0,61.0,4.150442477876106,35.8,179.0,5.0,12.0,55.0,1
2,1,1,0,60,388.0,20.0,4.041666666666667,50.0,50.0,1.0,50.0,50.0,1
0,2,0,0,90,603.0,26.0,3.076530612244898,58.5,117.0,2.0,54.0,63.0,0
2,5,1,0,60,465.0,29.0,2.9245283018867925,93.55555555555556,842.0,9.0,77.0,100.0,0
0,6,0,0,90,358.0,27.0,3.2545454545454544,57.0,114.0,2.0,56.0,58.0,1
0,7,0,0,60,176.0,13.0,3.142857142857143,67.0,268.0,4.0,66.0,68.0,1
2,1,0,0,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,1,0,0,120,1003.0,78.0,3.2885245901639344,44.642857142857146,625.0,14.0,10.0,80.0,0
0,1,1,0,60,3155.0,58.0,5.206270627062707,71.58333333333333,859.0,12.0,45.0,88.0,0
0,4,0,0,150,2486.0,119.0,3.2369791666666665,65.75,789.0,12.0,50.0,77.0,0
2,0,0,0,30,481.0,40.0,3.3402777777777777,80.5,644.0,8.0,40.0,100.0,0
0,8,0,0,60,1377.0,148.0,1.7148194271481942,84.42857142857143,591.0,7.0,42.0,100.0,0
0,5,0,1,60,703.0,66.0,2.6528301886792454,47.916666666666664,575.0,12.0,20.0,95.0,1
2,6,0,0,150,80.0,5.0,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,1
4,10,1,0,60,1334.0,62.0,4.506756756756757,85.5,171.0,2.0,85.0,86.0,1
0,7,0,0,90,6.0,3.0,1.2,45.0,45.0,1.0,45.0,45.0,0
2,7,0,0,60,4552.0,144.0,4.894623655913978,80.08333333333333,961.0,12.0,69.0,87.0,0
1,10,0,0,60,1909.0,54.0,4.261160714285714,90.0,270.0,3.0,82.0,100.0,0
2,3,0,1,90,458.0,17.0,3.693548387096774,66.66666666666667,200.0,3.0,60.0,74.0,1
0,5,0,0,30,773.0,55.0,4.656626506024097,95.0,855.0,9.0,80.0,100.0,0
1,3,1,0,60,2591.0,102.0,5.875283446712018,84.33333333333333,759.0,9.0,54.0,97.0,0
2,9,0,0,60,174.0,11.0,3.625,88.0,88.0,1.0,88.0,88.0,1
0,7,0,0,60,11272.0,158.0,7.12966476913346,87.41666666666667,1049.0,12.0,36.0,100.0,0
0,7,0,0,60,2128.0,143.0,2.1560283687943262,91.28571428571429,639.0,7.0,85.0,100.0,0
1,0,1,0,60,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0,5,0,0,60,1820.0,92.0,3.7142857142857144,69.25,831.0,12.0,50.0,90.0,0
2,2,1,0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2,0,0,0,60,343.0,17.0,2.956896551724138,81.0,162.0,2.0,72.0,90.0,1
0,4,0,0,60,1168.0,62.0,3.4865671641791045,56.0,280.0,5.0,1.0,78.0,0
0,2,1,0,60,15559.0,247.0,6.056442195406773,88.75,1065.0,12.0,72.0,97.0,0
0,7,1,0,60,1700.0,49.0,4.761904761904762,65.14285714285714,912.0,14.0,22.0,88.0,1
2,4,0,0,30,188.0,5.0,3.836734693877551,39.0,39.0,1.0,39.0,39.0,0
2,4,0,0,60,1504.0,110.0,3.364653243847875,65.33333333333333,392.0,6.0,48.0,81.0,0
2,6,1,0,90,12238.0,232.0,7.471306471306471,92.0909090909091,1013.0,11.0,83.0,100.0,0
0,4,1,0,120,582.0,63.0,2.6216216216216215,86.45454545454545,951.0,11.0,68.0,100.0,0
0,1,1,0,30,2326.0,94.0,4.633466135458168,63.375,507.0,8.0,40.0,91.0,0
0,8,0,0,60,886.0,20.0,7.031746031746032,64.8,324.0,5.0,42.0,100.0,0
0,2,0,0,60,191.0,20.0,2.1222222222222222,67.33333333333333,606.0,9.0,49.0,80.0,0
0,9,0,0,60,1649.0,80.0,3.2019417475728154,83.0,913.0,11.0,60.0,100.0,0
2,7,0,1,60,3093.0,74.0,5.727777777777778,69.3,693.0,10.0,55.0,88.0,0
2,3,0,0,90,3683.0,178.0,3.1586620926243567,84.6,423.0,5.0,68.0,96.0,0
2,5,1,0,90,291.0,17.0,3.3448275862068964,92.0,184.0,2.0,92.0,92.0,1
0,8,0,0,30,304.0,23.0,2.7636363636363637,90.125,721.0,8.0,69.0,100.0,0
1,5,1,0,120,1321.0,111.0,1.9426470588235294,78.57142857142857,550.0,7.0,65.0,89.0,0
0,8,0,0,60,4346.0,165.0,3.822339489885664,80.19047619047619,1684.0,21.0,62.0,100.0,0
0,7,0,0,120,1724.0,59.0,4.65945945945946,58.55,1171.0,20.0,12.0,82.0,1
0,8,0,0,60,320.0,25.0,2.831858407079646,57.5,230.0,4.0,28.0,86.0,0
2,3,1,0,60,224.0,24.0,2.3092783505154637,71.0,142.0,2.0,61.0,81.0,1
0,0,0,0,120,469.0,27.0,2.405128205128205,67.5,135.0,2.0,65.0,70.0,1
2,1,1,0,60,9668.0,167.0,6.842179759377212,82.72727272727273,910.0,11.0,60.0,100.0,0
0,3,1,0,90,10002.0,218.0,7.652639632746748,90.81818181818181,999.0,11.0,78.0,100.0,0
0,5,0,0,90,804.0,75.0,2.8612099644128115,57.57142857142857,403.0,7.0,30.0,81.0,0
0,9,0,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2,7,0,0,30,348.0,10.0,4.51948051948052,88.125,705.0,8.0,64.0,100.0,0
2,2,1,0,120,2436.0,90.0,3.75346687211094,93.63636363636364,1030.0,11.0,82.0,100.0,0
0,7,0,0,60,2245.0,98.0,3.917975567190227,84.75,1017.0,12.0,66.0,100.0,0
0,2,1,0,90,188.0,14.0,2.9375,70.0,70.0,1.0,70.0,70.0,1
2,6,0,0,60,203.0,8.0,3.980392156862745,80.0,80.0,1.0,80.0,80.0,1
1,5,1,0,130,610.0,122.0,2.026578073089701,74.6,373.0,5.0,60.0,90.0,0
2,7,0,0,60,1000.0,40.0,3.4246575342465753,66.0,132.0,2.0,64.0,68.0,1
1,0,0,0,150,2223.0,67.0,4.393280632411067,75.58333333333333,907.0,12.0,55.0,94.0,1
0,1,0,0,30,798.0,50.0,3.57847533632287,70.0,280.0,4.0,40.0,92.0,0
0,5,0,0,60,231.0,22.0,2.3333333333333335,54.0,270.0,5.0,1.0,82.0,0
2,2,0,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2,1,0,0,120,1302.0,69.0,3.8520710059171597,50.6,253.0,5.0,1.0,68.0,0
0,1,0,3,60,735.0,27.0,4.50920245398773,55.6,278.0,5.0,1.0,87.0,0
2,3,0,1,120,1544.0,118.0,2.4546899841017487,42.0,756.0,18.0,0.0,81.0,0
0,4,0,0,120,647.0,45.0,2.4507575757575757,82.33333333333333,741.0,9.0,65.0,100.0,0
2,2,0,0,60,77.0,7.0,2.566666666666667,0.0,0.0,0.0,0.0,0.0,1
1,1,0,0,60,1664.0,107.0,4.333333333333333,85.5,855.0,10.0,67.0,100.0,0
2,7,1,0,120,2659.0,135.0,3.602981029810298,59.0,295.0,5.0,1.0,87.0,0
0,1,0,0,145,1410.0,67.0,4.183976261127596,92.25,369.0,4.0,82.0,100.0,0
1,2,1,0,60,21.0,4.0,1.4,30.6,153.0,5.0,1.0,45.0,0
2,3,0,1,60,1131.0,68.0,3.820945945945946,84.0,756.0,9.0,65.0,100.0,0
2,4,0,0,90,972.0,28.0,4.0,61.5,246.0,4.0,46.0,74.0,0
3,3,0,0,90,1774.0,63.0,4.820652173913044,85.5,342.0,4.0,75.0,95.0,1
2,6,0,0,60,798.0,43.0,3.99,40.6,203.0,5.0,1.0,60.0,0
2,0,1,0,90,5.0,1.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,1
0,1,0,0,60,935.0,76.0,2.349246231155779,75.14285714285714,1052.0,14.0,57.0,93.0,0
0,4,0,0,60,950.0,108.0,2.3114355231143553,74.63636363636364,821.0,11.0,58.0,100.0,0
0,4,0,0,60,704.0,46.0,2.76078431372549,81.55555555555556,734.0,9.0,60.0,100.0,0
2,7,0,0,120,2575.0,109.0,3.230865746549561,89.08333333333333,1069.0,12.0,84.0,98.0,0
0,0,0,0,120,891.0,78.0,2.2109181141439205,56.4,282.0,5.0,50.0,64.0,0
4,10,0,0,30,763.0,47.0,2.7948717948717947,71.2,356.0,5.0,52.0,88.0,0
0,6,0,0,60,1557.0,31.0,5.641304347826087,65.0,325.0,5.0,48.0,100.0,0
2,10,0,0,90,778.0,77.0,2.46984126984127,55.0,165.0,3.0,41.0,65.0,0
0,3,0,0,60,819.0,54.0,1.9782608695652173,78.83333333333333,473.0,6.0,40.0,98.0,0
0,6,0,0,60,13.0,1.0,1.4444444444444444,0.0,0.0,0.0,0.0,0.0,1
0,1,0,0,60,3162.0,124.0,3.433224755700326,96.44444444444444,868.0,9.0,88.0,100.0,0
2,1,0,0,120,35.0,2.0,2.5,0.0,0.0,0.0,0.0,0.0,1
0,7,1,0,60,178.0,16.0,2.78125,57.90909090909091,637.0,11.0,40.0,80.0,0
1,6,0,0,60,227.0,37.0,1.6691176470588236,72.4,362.0,5.0,58.0,82.0,0
0,6,0,0,60,1155.0,77.0,2.287128712871287,86.0,516.0,6.0,78.0,95.0,0
3,1,1,0,60,148.0,3.0,10.571428571428571,43.0,43.0,1.0,43.0,43.0,0
2,8,1,0,30,376.0,17.0,4.530120481927711,72.5,145.0,2.0,65.0,80.0,1
2,7,0,1,60,222.0,12.0,3.4153846153846152,46.0,46.0,1.0,46.0,46.0,0
0,1,0,0,60,1340.0,51.0,4.39344262295082,71.2,356.0,5.0,1.0,95.0,0
0,1,0,1,60,2986.0,114.0,4.25962910128388,90.33333333333333,1084.0,12.0,77.0,100.0,0
2,3,1,0,60,1109.0,51.0,4.679324894514768,74.77777777777777,673.0,9.0,40.0,100.0,0
1,3,0,0,30,1967.0,109.0,4.08939708939709,91.625,733.0,8.0,80.0,100.0,0
0,2,1,0,60,6392.0,160.0,4.70345842531273,78.58333333333333,943.0,12.0,55.0,97.0,0
2,9,0,0,60,1248.0,28.0,5.333333333333333,82.66666666666667,248.0,3.0,60.0,94.0,1
2,2,0,0,30,186.0,14.0,2.735294117647059,74.5,298.0,4.0,60.0,100.0,1
0,7,0,0,60,922.0,105.0,2.5826330532212887,79.63636363636364,876.0,11.0,60.0,100.0,0
0,1,0,0,90,7.0,2.0,1.75,0.0,0.0,0.0,0.0,0.0,0
0,3,1,0,120,1118.0,37.0,4.203007518796992,81.0,162.0,2.0,80.0,82.0,0
2,6,0,0,60,1205.0,50.0,3.9250814332247557,86.16666666666667,517.0,6.0,75.0,94.0,0
1,9,0,0,120,3054.0,157.0,3.066265060240964,79.92857142857143,1119.0,14.0,60.0,92.0,0
2,8,0,0,90,5256.0,157.0,4.735135135135135,61.166666666666664,734.0,12.0,42.0,87.0,0
0,7,0,0,90,524.0,64.0,2.096,76.18181818181819,838.0,11.0,60.0,100.0,0
1,4,1,0,120,137.0,29.0,1.7125,49.25,197.0,4.0,29.0,87.0,1
0,5,1,0,120,2464.0,92.0,3.9614147909967845,71.0,142.0,2.0,66.0,76.0,0
2,2,0,0,60,458.0,29.0,2.710059171597633,38.0,38.0,1.0,38.0,38.0,0
2,7,0,0,60,9062.0,155.0,5.760966306420852,68.58333333333333,823.0,12.0,57.0,78.0,0
0,7,0,0,60,177.0,13.0,2.2125,78.5,314.0,4.0,58.0,100.0,1
0,8,1,0,30,1057.0,75.0,3.5233333333333334,83.22222222222223,749.0,9.0,35.0,100.0,0
0,8,0,0,210,342.0,19.0,3.758241758241758,59.44444444444444,535.0,9.0,25.0,83.0,0
0,7,0,0,30,2815.0,118.0,4.461172741679873,91.3076923076923,1187.0,13.0,71.0,100.0,0
0,7,1,0,60,5608.0,174.0,4.17572598659717,69.54545454545455,765.0,11.0,11.0,94.0,0
2,7,1,0,60,4526.0,141.0,4.175276752767528,91.0,1092.0,12.0,83.0,100.0,0
4,9,0,0,60,2382.0,116.0,3.7335423197492164,79.66666666666667,956.0,12.0,70.0,89.0,0
0,6,0,0,60,1125.0,52.0,3.2991202346041058,67.0,268.0,4.0,31.0,90.0,1
2,2,0,0,60,796.0,17.0,6.123076923076923,0.0,0.0,0.0,0.0,0.0,1
0,4,0,0,90,708.0,41.0,3.1466666666666665,83.14285714285714,582.0,7.0,60.0,100.0,0
1,8,0,2,150,857.0,44.0,2.6865203761755487,0.0,0.0,0.0,0.0,0.0,1
2,0,0,1,120,372.0,38.0,2.6382978723404253,67.25,538.0,8.0,54.0,80.0,1
0,2,0,0,60,816.0,33.0,3.3858921161825726,79.0,316.0,4.0,66.0,86.0,0
1,7,0,1,60,256.0,11.0,4.338983050847458,100.0,100.0,1.0,100.0,100.0,1
2,0,1,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,9,0,0,60,974.0,70.0,3.3819444444444446,76.8,384.0,5.0,65.0,100.0,0
2,9,0,0,60,88.0,6.0,2.046511627906977,0.0,0.0,0.0,0.0,0.0,1
0,7,0,0,120,6922.0,183.0,4.515329419439008,90.66666666666667,1088.0,12.0,82.0,95.0,0
2,3,0,0,120,2405.0,60.0,5.251091703056769,75.25,903.0,12.0,60.0,88.0,0
0,0,0,0,90,771.0,73.0,2.0078125,77.66666666666667,233.0,3.0,67.0,89.0,1
0,5,0,0,180,443.0,54.0,1.861344537815126,78.71428571428571,551.0,7.0,69.0,97.0,1
3,6,0,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2,0,0,0,60,423.0,42.0,2.403409090909091,70.42857142857143,493.0,7.0,50.0,100.0,0
3,0,0,0,30,92.0,6.0,4.0,55.0,55.0,1.0,55.0,55.0,1
2,2,0,0,30,365.0,19.0,3.5436893203883497,44.0,44.0,1.0,44.0,44.0,1
1,9,1,0,60,5988.0,176.0,5.238845144356955,56.6,283.0,5.0,50.0,59.0,0
0,6,0,0,60,2748.0,116.0,3.396786155747837,55.0,715.0,13.0,20.0,96.0,0
2,2,0,0,60,169.0,6.0,3.3137254901960786,84.0,84.0,1.0,84.0,84.0,1
2,2,0,2,180,296.0,20.0,2.7663551401869158,79.5,159.0,2.0,59.0,100.0,0
0,2,0,0,120,4576.0,207.0,3.8779661016949154,93.25,1119.0,12.0,85.0,98.0,0
2,6,0,0,60,1262.0,55.0,4.381944444444445,52.4,262.0,5.0,1.0,73.0,0
0,2,0,0,180,1166.0,198.0,2.299802761341223,76.72727272727273,844.0,11.0,60.0,100.0,0
0,4,1,0,30,4641.0,89.0,5.472877358490566,91.6,458.0,5.0,83.0,100.0,0
2,8,1,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,6,1,1,210,1237.0,63.0,2.92434988179669,90.0,360.0,4.0,88.0,92.0,1
0,3,0,0,90,332.0,60.0,2.155844155844156,57.666666666666664,173.0,3.0,38.0,75.0,1
2,6,0,0,60,3456.0,152.0,3.358600583090379,56.0,1232.0,22.0,26.0,95.0,0
0,8,1,0,60,1060.0,85.0,3.8129496402877696,100.0,500.0,5.0,100.0,100.0,0
2,4,1,0,60,1951.0,117.0,2.8523391812865495,46.23076923076923,601.0,13.0,13.0,75.0,1
0,2,1,2,120,3069.0,67.0,4.2272727272727275,68.0,272.0,4.0,54.0,82.0,1
2,3,0,0,90,1260.0,44.0,5.101214574898785,74.0,296.0,4.0,58.0,81.0,0
2,2,1,0,90,5177.0,140.0,5.28265306122449,64.88888888888889,584.0,9.0,31.0,93.0,1
0,2,0,0,60,525.0,33.0,3.30188679245283,80.42857142857143,563.0,7.0,64.0,100.0,0
1,9,0,0,150,2742.0,74.0,4.394230769230769,79.66666666666667,956.0,12.0,68.0,89.0,0
0,2,0,0,120,755.0,64.0,2.2076023391812867,72.45454545454545,797.0,11.0,33.0,96.0,0
2,4,0,1,60,2810.0,88.0,4.4321766561514195,64.5,774.0,12.0,33.0,82.0,0
1,7,1,0,90,372.0,17.0,3.024390243902439,52.0,156.0,3.0,30.0,70.0,1
0,4,0,0,60,3762.0,93.0,4.982781456953642,81.66666666666667,980.0,12.0,69.0,88.0,0
0,8,0,0,90,5079.0,138.0,4.36340206185567,71.0,852.0,12.0,57.0,84.0,0
2,7,0,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2,6,0,0,120,211.0,7.0,3.3492063492063493,92.0,92.0,1.0,92.0,92.0,0
0,5,0,0,120,12.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1
2,5,0,1,120,121.0,13.0,2.5208333333333335,60.42857142857143,423.0,7.0,32.0,83.0,0
2,5,0,0,60,8.0,1.0,1.6,100.0,100.0,1.0,100.0,100.0,0
2,4,0,0,30,533.0,39.0,4.037878787878788,82.5,660.0,8.0,60.0,100.0,0
2,4,0,0,120,81.0,12.0,2.25,68.4,342.0,5.0,44.0,80.0,0
2,2,1,0,60,210.0,8.0,4.285714285714286,39.5,79.0,2.0,24.0,55.0,0
2,0,1,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2,9,1,0,120,95.0,4.0,3.1666666666666665,86.0,86.0,1.0,86.0,86.0,1
0,7,1,0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,5,1,0,60,724.0,26.0,3.978021978021978,84.0,168.0,2.0,82.0,86.0,1
0,0,0,1,120,667.0,78.0,2.130990415335463,65.0,390.0,6.0,47.0,81.0,1
2,2,0,0,60,290.0,37.0,1.9727891156462585,82.18181818181819,904.0,11.0,63.0,100.0,0
0,5,0,0,240,30.0,3.0,2.3076923076923075,0.0,0.0,0.0,0.0,0.0,1
0,8,0,1,60,86.0,6.0,1.8297872340425532,47.0,47.0,1.0,47.0,47.0,1
1,10,1,0,60,2263.0,85.0,4.835470085470085,60.285714285714285,422.0,7.0,22.0,82.0,1
0,8,1,0,60,692.0,49.0,2.7137254901960786,85.4,427.0,5.0,78.0,100.0,0
1,6,0,3,120,1536.0,67.0,3.710144927536232,61.833333333333336,742.0,12.0,42.0,78.0,0
0,4,0,0,60,1232.0,64.0,3.0344827586206895,76.71428571428571,537.0,7.0,64.0,100.0,1
2,7,1,0,120,183.0,14.0,2.8153846153846156,51.0,102.0,2.0,45.0,57.0,1
0,5,0,0,60,1220.0,107.0,2.206148282097649,70.57142857142857,494.0,7.0,55.0,87.0,0
2,1,0,0,60,1418.0,81.0,3.466992665036675,54.8,274.0,5.0,1.0,80.0,0
0,8,0,0,60,415.0,15.0,5.1875,57.0,57.0,1.0,57.0,57.0,0
0,6,0,0,60,1397.0,57.0,5.43579766536965,88.81818181818181,977.0,11.0,73.0,100.0,0
0,0,0,0,60,270.0,24.0,2.0930232558139537,62.25,249.0,4.0,37.0,74.0,0
0,1,0,0,120,865.0,66.0,3.5596707818930042,70.2,351.0,5.0,46.0,88.0,0
0,8,0,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,8,1,2,60,95.0,8.0,2.375,90.75,363.0,4.0,79.0,100.0,0
1,10,1,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,7,0,0,90,1911.0,63.0,4.67237163814181,92.5,370.0,4.0,89.0,95.0,1
2,1,0,0,30,100.0,9.0,2.7027027027027026,0.0,0.0,0.0,0.0,0.0,1
0,7,0,0,120,890.0,23.0,5.741935483870968,59.333333333333336,534.0,9.0,39.0,83.0,0
1,9,1,0,60,3247.0,138.0,3.753757225433526,82.0,984.0,12.0,76.0,94.0,0
2,7,0,0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2,7,1,0,60,90.0,6.0,2.1951219512195124,64.66666666666667,194.0,3.0,40.0,100.0,1
2,1,0,0,120,673.0,45.0,2.876068376068376,33.0,33.0,1.0,33.0,33.0,1
2,1,0,0,60,6286.0,180.0,4.8131699846860645,70.66666666666667,636.0,9.0,20.0,88.0,1
0,5,1,0,60,1138.0,29.0,3.4484848484848483,81.5,489.0,6.0,72.0,90.0,0
0,9,0,0,90,4422.0,166.0,5.196239717978848,93.16666666666667,1118.0,12.0,84.0,99.0,0
1,1,0,0,30,1001.0,50.0,3.91015625,70.71428571428571,990.0,14.0,1.0,100.0,0
0,9,1,0,60,968.0,36.0,4.1191489361702125,58.8,294.0,5.0,1.0,77.0,0
0,3,0,0,60,330.0,22.0,2.773109243697479,80.75,323.0,4.0,68.0,100.0,0
0,4,1,0,60,382.0,50.0,1.9489795918367347,92.63636363636364,1019.0,11.0,72.0,100.0,0
1,6,1,0,30,2176.0,195.0,2.4982778415614235,82.375,659.0,8.0,44.0,97.0,1
0,3,0,0,120,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
2,8,0,1,180,756.0,21.0,4.395348837209302,72.0,216.0,3.0,66.0,78.0,0
0,8,1,1,60,976.0,57.0,3.739463601532567,55.2,276.0,5.0,1.0,77.0,0
0,1,1,0,30,772.0,37.0,4.041884816753926,37.8,189.0,5.0,24.0,67.0,0
0,6,0,0,90,3065.0,151.0,2.751346499102334,89.375,1430.0,16.0,70.0,99.0,0
0,5,0,0,120,1374.0,48.0,4.418006430868167,76.9090909090909,846.0,11.0,59.0,96.0,0
1,9,0,0,120,4882.0,137.0,3.8021806853582554,86.52380952380952,1817.0,21.0,40.0,98.0,0
0,0,0,0,30,87.0,3.0,5.4375,78.0,78.0,1.0,78.0,78.0,1
0,0,0,0,60,1024.0,32.0,4.413793103448276,66.2,331.0,5.0,43.0,84.0,1
0,6,1,1,60,1669.0,86.0,3.1254681647940075,86.2,431.0,5.0,73.0,100.0,0
1,1,0,0,90,246.0,13.0,3.5652173913043477,61.0,61.0,1.0,61.0,61.0,1
2,3,0,1,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,8,0,0,90,4654.0,178.0,3.265964912280702,84.16666666666667,1010.0,12.0,74.0,96.0,0
2,2,1,0,60,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0,4,0,0,60,4526.0,125.0,4.481188118811882,84.83333333333333,1018.0,12.0,72.0,94.0,0
0,1,0,0,60,1796.0,128.0,3.0083752093802345,67.55555555555556,608.0,9.0,54.0,95.0,0
1,10,0,0,120,2099.0,83.0,3.521812080536913,63.2,1264.0,20.0,8.0,100.0,0
2,3,0,0,60,232.0,17.0,2.2745098039215685,79.5,795.0,10.0,50.0,100.0,0
2,1,1,0,30,786.0,84.0,2.9660377358490564,88.0,792.0,9.0,53.0,100.0,0
2,1,0,0,90,295.0,14.0,2.418032786885246,64.0,64.0,1.0,64.0,64.0,0
2,8,0,0,60,14890.0,259.0,4.834415584415584,84.11764705882354,1430.0,17.0,71.0,100.0,0
0,7,1,0,60,243.0,24.0,2.8588235294117648,67.88888888888889,611.0,9.0,40.0,100.0,0
2,4,1,0,30,93.0,8.0,2.90625,50.0,50.0,1.0,50.0,50.0,0
0,7,0,0,120,162.0,18.0,2.5714285714285716,30.0,30.0,1.0,30.0,30.0,1
0,2,0,0,90,6388.0,245.0,3.515685195376995,70.42857142857143,493.0,7.0,44.0,95.0,0
1,0,0,0,60,413.0,34.0,2.888111888111888,93.0,93.0,1.0,93.0,93.0,1
0,4,0,0,60,1059.0,125.0,1.8133561643835616,91.42857142857143,640.0,7.0,82.0,100.0,0
0,8,0,0,60,743.0,27.0,5.944,77.33333333333333,232.0,3.0,59.0,89.0,0
0,5,1,0,120,1169.0,102.0,2.5805739514348787,83.8,838.0,10.0,67.0,100.0,0
2,1,1,0,60,2481.0,108.0,3.653902798232695,79.6,398.0,5.0,60.0,100.0,0
1,10,0,0,70,352.0,39.0,2.1595092024539877,49.0,196.0,4.0,17.0,75.0,1
0,2,0,0,120,236.0,19.0,3.064935064935065,34.0,68.0,2.0,28.0,40.0,1
2,2,0,0,60,534.0,23.0,2.983240223463687,72.33333333333333,434.0,6.0,44.0,94.0,1
0,6,0,0,120,3.0,2.0,1.5,46.0,46.0,1.0,46.0,46.0,0
2,4,1,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2,9,0,0,60,858.0,63.0,3.5454545454545454,86.75,347.0,4.0,80.0,94.0,1
1,4,1,0,60,123.0,11.0,2.9285714285714284,45.0,225.0,5.0,34.0,67.0,1
2,1,0,0,60,38.0,5.0,1.8095238095238095,0.0,0.0,0.0,0.0,0.0,1
0,10,1,0,60,4899.0,123.0,3.8757911392405062,88.91666666666667,1067.0,12.0,72.0,100.0,0
1,2,1,0,60,3527.0,87.0,4.919107391910739,85.08333333333333,1021.0,12.0,72.0,97.0,0
2,5,0,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,8,0,0,60,1291.0,44.0,4.7463235294117645,74.66666666666667,224.0,3.0,67.0,81.0,0
2,2,1,0,180,3264.0,111.0,4.584269662921348,81.2,406.0,5.0,60.0,100.0,0
1,6,1,0,90,11328.0,281.0,3.2495697074010326,87.61904761904762,1840.0,21.0,73.0,97.0,0
1,7,0,0,60,66.0,6.0,2.129032258064516,85.0,340.0,4.0,70.0,100.0,0
2,6,0,0,150,137.0,11.0,3.186046511627907,50.0,50.0,1.0,50.0,50.0,1
1,0,0,0,120,3037.0,112.0,3.791510611735331,72.82352941176471,1238.0,17.0,22.0,90.0,1
0,3,0,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,2,1,1,60,1732.0,126.0,3.10951526032316,68.57142857142857,480.0,7.0,56.0,82.0,1
2,1,0,0,30,2027.0,114.0,4.735981308411215,68.66666666666667,618.0,9.0,20.0,100.0,0
2,2,0,0,60,146.0,8.0,2.433333333333333,66.0,66.0,1.0,66.0,66.0,0
0,7,1,0,60,6295.0,203.0,4.152374670184696,76.75,921.0,12.0,50.0,89.0,0
0,7,1,0,90,8277.0,134.0,5.899501069137562,88.66666666666667,1064.0,12.0,73.0,100.0,0
2,4,0,0,90,192.0,16.0,2.3703703703703702,79.18181818181819,871.0,11.0,41.0,100.0,0
1,3,1,0,60,978.0,92.0,1.8557874762808348,62.857142857142854,440.0,7.0,37.0,92.0,0
0,8,0,0,240,447.0,52.0,2.456043956043956,53.0,265.0,5.0,38.0,60.0,1
1,10,0,0,30,1567.0,92.0,3.577625570776256,90.22222222222223,812.0,9.0,76.0,100.0,0
0,0,0,0,60,350.0,33.0,1.7676767676767677,10.0,20.0,2.0,3.0,17.0,1
2,2,1,1,210,55.0,7.0,1.7741935483870968,43.0,43.0,1.0,43.0,43.0,0
